County,City,ZIP
MOFFAT,CRAIG,81626
DELTA,CRAWFORD,81415
MINERAL,CREEDE,81130
GUNNISON,CRESTED BUTTE,81224
GUNNISON,CRESTED BUTTE,81225
SAGUACHE,CRESTONE,81131
TELLER,CRIPPLE CREEK,80813
LOGAN,CROOK,80726
CROWLEY,CROWLEY,81033
WELD,DACONO,80514
MESA,DE BEQUE,81630
ARAPAHOE,DEER TRAIL,80105
RIO GRANDE,DEL NORTE,81132
DELTA,DELTA,81416
ADAMS,DENVER,80221
ADAMS,DENVER,80229
ADAMS,DENVER,80233
ADAMS,DENVER,80234
ADAMS,DENVER,80260
ARAPAHOE,DENVER,80247
DENVER,DENVER,80201
DENVER,DENVER,80202
DENVER,DENVER,80203
DENVER,DENVER,80204
DENVER,DENVER,80205
DENVER,DENVER,80206
DENVER,DENVER,80207
DENVER,DENVER,80208
DENVER,DENVER,80209
DENVER,DENVER,80210
DENVER,DENVER,80211
DENVER,DENVER,80212
DENVER,DENVER,80216
DENVER,DENVER,80217
DENVER,DENVER,80218
DENVER,DENVER,80219
DENVER,DENVER,80220
DENVER,DENVER,80222
DENVER,DENVER,80223
DENVER,DENVER,80224
DENVER,DENVER,80230
DENVER,DENVER,80231
DENVER,DENVER,80236
DENVER,DENVER,80237
DENVER,DENVER,80238
DENVER,DENVER,80239
DENVER,DENVER,80246
DENVER,DENVER,80248
DENVER,DENVER,80249
DENVER,DENVER,80250
DENVER,DENVER,80251
DENVER,DENVER,80257
DENVER,DENVER,80261
DENVER,DENVER,80262
DENVER,DENVER,80264
DENVER,DENVER,80265
DENVER,DENVER,80266
DENVER,DENVER,80271
DENVER,DENVER,80273
DENVER,DENVER,80274
DENVER,DENVER,80290
DENVER,DENVER,80293
DENVER,DENVER,80294
DENVER,DENVER,80299
JEFFERSON,DENVER,80214
JEFFERSON,DENVER,80215
JEFFERSON,DENVER,80225
JEFFERSON,DENVER,80226
JEFFERSON,DENVER,80227
JEFFERSON,DENVER,80228
JEFFERSON,DENVER,80232
JEFFERSON,DENVER,80235
SUMMIT,DILLON,80435
MOFFAT,DINOSAUR,81610
TELLER,DIVIDE,80814
MONTEZUMA,DOLORES,81323
DOLORES,DOVE CREEK,81324
LARIMER,DRAKE,80515
CLEAR CREEK,DUMONT,80436
ADAMS,DUPONT,80024
LA PLATA,DURANGO,81301
LA PLATA,DURANGO,81302
LA PLATA,DURANGO,81303
KIOWA,EADS,81036
EAGLE,EAGLE,81631
ADAMS,EASTLAKE,80614
WELD,EATON,80615
DELTA,ECKERT,81418
YUMA,ECKLEY,80727
EAGLE,EDWARDS,81632
SAN MIGUEL,EGNAR,81325
EL PASO,ELBERT,80106
BOULDER,ELDORADO SPRINGS,80025
ELBERT,ELIZABETH,80107
CLEAR CREEK,EMPIRE,80438
ARAPAHOE,ENGLEWOOD,80110
ARAPAHOE,ENGLEWOOD,80111
ARAPAHOE,ENGLEWOOD,80112
ARAPAHOE,ENGLEWOOD,80113
ARAPAHOE,ENGLEWOOD,80150
ARAPAHOE,ENGLEWOOD,80151
ARAPAHOE,ENGLEWOOD,80155
BOULDER,ERIE,80516
LARIMER,ESTES PARK,80511
LARIMER,ESTES PARK,80517
WELD,EVANS,80620
JEFFERSON,EVERGREEN,80437
JEFFERSON,EVERGREEN,80439
PARK,FAIRPLAY,80440
WELD,FIRESTONE,80520
KIT CARSON,FLAGLER,80815
LOGAN,FLEMING,80728
FREMONT,FLORENCE,81226
TELLER,FLORISSANT,80816
LARIMER,FORT COLLINS,80521
LARIMER,FORT COLLINS,80522
LARIMER,FORT COLLINS,80523
LARIMER,FORT COLLINS,80524
LARIMER,FORT COLLINS,80525
LARIMER,FORT COLLINS,80526
LARIMER,FORT COLLINS,80527
LARIMER,FORT COLLINS,80528
LARIMER,FORT COLLINS,80553
COSTILLA,FORT GARLAND,81133
WELD,FORT LUPTON,80621
BENT,FORT LYON,81038
MORGAN,FORT MORGAN,80701
EL PASO,FOUNTAIN,80817
OTERO,FOWLER,81039
DOUGLAS,FRANKTOWN,80116
GRAND,FRASER,80442
WELD,FREDERICK,80530
SUMMIT,FRISCO,80443
MESA,FRUITA,81521
WELD,GALETON,80622
HUERFANO,GARDNER,81040
MESA,GATEWAY,81522
LINCOLN,GENOA,80818
CLEAR CREEK,GEORGETOWN,80444
WELD,GILCREST,80623
WELD,GILL,80624
MESA,GLADE PARK,81523
LARIMER,GLEN HAVEN,80532
GARFIELD,GLENWOOD SPRINGS,81601
GARFIELD,GLENWOOD SPRINGS,81602
JEFFERSON,GOLDEN,80401
JEFFERSON,GOLDEN,80402
JEFFERSON,GOLDEN,80403
JEFFERSON,GOLDEN,80419
PROWERS,GRANADA,81041
GRAND,GRANBY,80446
MESA,GRAND JUNCTION,81501
MESA,GRAND JUNCTION,81502
MESA,GRAND JUNCTION,81503
MESA,GRAND JUNCTION,81504
MESA,GRAND JUNCTION,81505
MESA,GRAND JUNCTION,81506
MESA,GRAND JUNCTION,81507
GRAND,GRAND LAKE,80447
PARK,GRANT,80448
WELD,GREELEY,80631
WELD,GREELEY,80632
WELD,GREELEY,80633
WELD,GREELEY,80634
WELD,GREELEY,80638
WELD,GREELEY,80639
EL PASO,GREEN MOUNTAIN FALLS,80819
WELD,GROVER,80729
PARK,GUFFEY,80820
GUNNISON,GUNNISON,81230
GUNNISON,GUNNISON,81231
EAGLE,GYPSUM,81637
MOFFAT,HAMILTON,81638
PROWERS,HARTMAN,81043
PARK,HARTSEL,80449
BENT,HASTY,81044
KIOWA,HASWELL,81045
PHILLIPS,HAXTUN,80731
ROUTT,HAYDEN,81639
ADAMS,HENDERSON,80640
WELD,HEREFORD,80732
LA PLATA,HESPERUS,81326
MORGAN,HILLROSE,80733
FREMONT,HILLSIDE,81232
LAS ANIMAS,HOEHNE,81046
PROWERS,HOLLY,81047
PHILLIPS,HOLYOKE,80734
ALAMOSA,HOOPER,81136
GRAND,HOT SULPHUR SPRINGS,80451
DELTA,HOTCHKISS,81419
FREMONT,HOWARD,81233
WELD,HUDSON,80642
LINCOLN,HUGO,80821
BOULDER,HYGIENE,80533
CLEAR CREEK,IDAHO SPRINGS,80452
YUMA,IDALIA,80735
JEFFERSON,IDLEDALE,80453
LA PLATA,IGNACIO,81137
LOGAN,ILIFF,80736
JEFFERSON,INDIAN HILLS,80454
BOULDER,JAMESTOWN,80455
PARK,JEFFERSON,80456
YUMA,JOES,80822
WELD,JOHNSTOWN,80534
SEDGWICK,JULESBURG,80737
LINCOLN,KARVAL,80823
WELD,KEENESBURG,80643
WELD,KERSEY,80644
LAS ANIMAS,KIM,81049
ELBERT,KIOWA,80117
YUMA,KIRK,80824
CHEYENNE,KIT CARSON,80825
JEFFERSON,KITTREDGE,80457
GRAND,KREMMLING,80459
CONEJOS,LA JARA,81140
OTERO,LA JUNTA,81050
WELD,LA SALLE,80645
HUERFANO,LA VETA,81055
BOULDER,LAFAYETTE,80026
HINSDALE,LAKE CITY,81235
PARK,LAKE GEORGE,80827
PROWERS,LAMAR,81052
LARIMER,LAPORTE,80535
DOUGLAS,LARKSPUR,80118
BENT,LAS ANIMAS,81054
DELTA,LAZEAR,81420
LAKE,LEADVILLE,80461
MONTEZUMA,LEWIS,81327
LINCOLN,LIMON,80826
LINCOLN,LIMON,80828
WASHINGTON,LINDON,80740
ARAPAHOE,LITTLETON,80120
ARAPAHOE,LITTLETON,80121
ARAPAHOE,LITTLETON,80122
ARAPAHOE,LITTLETON,80160
ARAPAHOE,LITTLETON,80161
DOUGLAS,LITTLETON,80125
DOUGLAS,LITTLETON,80126
DOUGLAS,LITTLETON,80129
DOUGLAS,LITTLETON,80130
DOUGLAS,LITTLETON,80163
JEFFERSON,LITTLETON,80123
JEFFERSON,LITTLETON,80127
JEFFERSON,LITTLETON,80128
JEFFERSON,LITTLETON,80162
LARIMER,LIVERMORE,80536
MORGAN,LOG LANE VILLAGE,80705
MESA,LOMA,81524
DOUGLAS,LONE TREE,80124
BOULDER,LONGMONT,80501
BOULDER,LONGMONT,80502
BOULDER,LONGMONT,80503
WELD,LONGMONT,80504
BOULDER,LOUISVILLE,80027
DOUGLAS,LOUVIERS,80131
LARIMER,LOVELAND,80537
LARIMER,LOVELAND,80538
LARIMER,LOVELAND,80539
WELD,LUCERNE,80646
BOULDER,LYONS,80540
MESA,MACK,81525
CONEJOS,MANASSA,81141
MONTEZUMA,MANCOS,81328
EL PASO,MANITOU SPRINGS,80829
OTERO,MANZANOLA,81058
LA PLATA,MARVEL,81329
LARIMER,MASONVILLE,80541
ELBERT,MATHESON,80830
MOFFAT,MAYBELL,81640
BENT,MC CLAVE,81057
EAGLE,MC COY,80463
WELD,MEAD,80542
RIO BLANCO,MEEKER,81641
PITKIN,MEREDITH,81642
LOGAN,MERINO,80741
MESA,MESA,81643
MONTEZUMA,MESA VERDE NATIONAL PARK,81330
WELD,MILLIKEN,80543
EAGLE,MINTURN,81645
LAS ANIMAS,MODEL,81059
SAGUACHE,MOFFAT,81143
MESA,MOLINA,81646
CHAFFEE,MONARCH,81227
RIO GRANDE,MONTE VISTA,81144
MONTROSE,MONTROSE,81401
MONTROSE,MONTROSE,81402
MONTROSE,MONTROSE,81403
EL PASO,MONUMENT,80132
JEFFERSON,MORRISON,80465
ALAMOSA,MOSCA,81146
CHAFFEE,NATHROP,81236
MONTROSE,NATURITA,81422
BOULDER,NEDERLAND,80466
GARFIELD,NEW CASTLE,81647
WELD,NEW RAYMER,80742
BOULDER,NIWOT,80544
SAN MIGUEL,NORWOOD,81423
MONTROSE,NUCLA,81424
WELD,NUNN,80648
ROUTT,OAK CREEK,80467
GUNNISON,OHIO CITY,81237
MONTROSE,OLATHE,81425
CROWLEY,OLNEY SPRINGS,81062
SAN MIGUEL,OPHIR,81426
MORGAN,ORCHARD,80649
CROWLEY,ORDWAY,81063
WASHINGTON,OTIS,80743
OURAY,OURAY,81427
SEDGWICK,OVID,80744
LOGAN,PADRONI,80745
ARCHULETA,PAGOSA SPRINGS,81147
ARCHULETA,PAGOSA SPRINGS,81157
MESA,PALISADE,81526
EL PASO,PALMER LAKE,80133
PHILLIPS,PAOLI,80746
DELTA,PAONIA,81428
GARFIELD,PARACHUTE,81635
MONTROSE,PARADOX,81429
DOUGLAS,PARKER,80134
DOUGLAS,PARKER,80138
GUNNISON,PARLIN,81239
GRAND,PARSHALL,80468
LOGAN,PEETZ,80747
FREMONT,PENROSE,81240
EL PASO,PEYTON,80831
ROUTT,PHIPPSBURG,80469
WELD,PIERCE,80650
JEFFERSON,PINE,80470
BOULDER,PINECLIFFE,80471
GUNNISON,PITKIN,81241
SAN MIGUEL,PLACERVILLE,81430
WELD,PLATTEVILLE,80651
MONTEZUMA,PLEASANT VIEW,81331
CHAFFEE,PONCHA SPRINGS,81242
GUNNISON,POWDERHORN,81243
BACA,PRITCHETT,81064
PUEBLO,PUEBLO,81001
PUEBLO,PUEBLO,81002
PUEBLO,PUEBLO,81003
PUEBLO,PUEBLO,81004
PUEBLO,PUEBLO,81005
PUEBLO,PUEBLO,81006
PUEBLO,PUEBLO,81007
PUEBLO,PUEBLO,81008
PUEBLO,PUEBLO,81009
PUEBLO,PUEBLO,81011
EL PASO,RAMAH,80832
RIO BLANCO,RANGELY,81648
EAGLE,RED CLIFF,81649
LARIMER,RED FEATHER LAKES,80545
MONTROSE,REDVALE,81431
DOLORES,RICO,81332
OURAY,RIDGWAY,81432
GARFIELD,RIFLE,81650
FREMONT,ROCKVALE,81244
OTERO,ROCKY FORD,81067
WELD,ROGGEN,80652
GILPIN,ROLLINSVILLE,80474
CONEJOS,ROMEO,81148
EL PASO,RUSH,80833
PUEBLO,RYE,81069
SAGUACHE,SAGUACHE,81149
CHAFFEE,SALIDA,81201
COSTILLA,SAN LUIS,81152
CONEJOS,SANFORD,81151
SAGUACHE,SARGENTS,81248
DOUGLAS,SEDALIA,80135
SEDGWICK,SEDGWICK,80749
KIT CARSON,SEIBERT,80834
WELD,SEVERANCE,80546
PARK,SHAWNEE,80475
KIOWA,SHERIDAN LAKE,81071
GARFIELD,SILT,81652
CLEAR CREEK,SILVER PLUME,80476
SUMMIT,SILVERTHORNE,80497
SUMMIT,SILVERTHORNE,80498
SAN JUAN,SILVERTON,81433
ELBERT,SIMLA,80835
MOFFAT,SLATER,81653
PITKIN,SNOWMASS,81654
PITKIN,SNOWMASS VILLAGE,81615
MORGAN,SNYDER,80750
GUNNISON,SOMERSET,81434
RIO GRANDE,SOUTH FORK,81154
BACA,SPRINGFIELD,81073
ROUTT,STEAMBOAT SPRINGS,80477
ROUTT,STEAMBOAT SPRINGS,80487
ROUTT,STEAMBOAT SPRINGS,80488
LOGAN,STERLING,80751
WELD,STONEHAM,80754
ADAMS,STRASBURG,80136
KIT CARSON,STRATTON,80836
CROWLEY,SUGAR CITY,81076
OTERO,SWINK,81077
GRAND,TABERNASH,80478
SAN MIGUEL,TELLURIDE,81435
ADAMS,THORNTON,80241
LARIMER,TIMNATH,80547
ROUTT,TOPONAS,80479
MONTEZUMA,TOWAOC,81334
LAS ANIMAS,TRINIDAD,81082
LAKE,TWIN LAKES,81251
BACA,TWO BUTTES,81084
EL PASO,USAF ACADEMY,80840
EL PASO,USAF ACADEMY,80841
EAGLE,VAIL,81657
EAGLE,VAIL,81658
YUMA,VERNON,80755
TELLER,VICTOR,80860
BACA,VILAS,81087
SAGUACHE,VILLA GROVE,81155
KIT CARSON,VONA,80861
JACKSON,WALDEN,80480
HUERFANO,WALSENBURG,81089
BACA,WALSH,81090
BOULDER,WARD,80481
ADAMS,WATKINS,80137
MORGAN,WELDONA,80653
LARIMER,WELLINGTON,80549
CUSTER,WESTCLIFFE,81252
ADAMS,WESTMINSTER,80030
ADAMS,WESTMINSTER,80031
ADAMS,WESTMINSTER,80035
ADAMS,WESTMINSTER,80036
LAS ANIMAS,WESTON,81091
CUSTER,WETMORE,81253
JEFFERSON,WHEAT RIDGE,80033
JEFFERSON,WHEAT RIDGE,80034
MESA,WHITEWATER,81527
MORGAN,WIGGINS,80654
PROWERS,WILEY,81092
WELD,WINDSOR,80550
WELD,WINDSOR,80551
GRAND,WINTER PARK,80482
EAGLE,WOLCOTT,81655
TELLER,WOODLAND PARK,80863
TELLER,WOODLAND PARK,80866
WASHINGTON,WOODROW,80757
PITKIN,WOODY CREEK,81656
YUMA,WRAY,80758
ROUTT,YAMPA,80483
MONTEZUMA,YELLOW JACKET,81335
EL PASO,YODER,80864
YUMA,YUMA,80759
