County,City,ZIP
Richland,Forest Acres,29206
Richland,Arcadia Lakes,29206
Richland,Blythewood,29016
Richland,Eastover,29044
Saluda,Saluda,29138
Saluda,Ridge Spring,29129
Saluda,Ward,29166
Spartanburg,Spartanburg,29301
Spartanburg,Greer,29650
Spartanburg,Boiling Springs,29316
Spartanburg,Chesnee,29323
Spartanburg,Cowpens,29330
Spartanburg,Duncan,29334
Spartanburg,Inman,29349
Spartanburg,Landrum,29356
Spartanburg,Lyman,29365
Spartanburg,Pacolet,29372
Spartanburg,Wellford,29385
Spartanburg,Woodruff,29388
Spartanburg,Campobello,29322
Sumter,Sumter,29150
Sumter,Mayesville,29104
Sumter,Pinewood,29125
Union,Union,29379
Union,Jonesville,29353
Union,Lockhart,29364
Union,Buffalo,29321
Williamsburg,Kingstree,29556
Williamsburg,Hemingway,29554
Williamsburg,Greeleyville,29056
York,Rock Hill,29730
York,Fort Mill,29715
York,Tega Cay,29708
York,Clover,29710
York,York,29745
York,Hickory Grove,29717
York,McConnells,29726
York,Sharon,29742
York,Smyrna,29743
