County,City,ZIP
Johnson,Cook,68329
,Cordova,68330
Gage,Cortland,68331
Howard,Cotesfield,68829
Dawson,Cozad,69130
Johnson,Crab Orchard,68332
Burt,Craig,68019
Dawes,Crawford,69339
Knox,Creighton,68729
Platte,Creston,68631
Saline,Crete,68333
Cedar,Crofton,68730
Cherry,Crookston,69212
Hitchcock,Culbertson,69024
Frontier,Curtis,69025
Dakota,Dakota City,68731
Cheyenne,Dalton,69131
Red Willow,Danbury,69026
Howard,Dannebrog,68831
Thayer,Davenport,68335
Lancaster,Davey,68336
Butler,David City,68632
Richardson,Dawson,68337
Jefferson,Daykin,68338
Saline,De Witt,68341
Burt,Decatur,68020
Lancaster,Denton,68339
Thayer,Deshler,68340
Clay,Deweese,68934
Lincoln,Dickens,69132
Jefferson,Diller,68342
Kimball,Dix,69133
Dixon,Dixon,68732
Dodge,Dodge,68633
Hall,Doniphan,68832
Saline,Dorchester,68343
Otoe,Douglas,68344
Pawnee,Du Bois,68345
Otoe,Dunbar,68346
,Duncan,68634
Blaine,Dunning,68833
Butler,Dwight,68635
Cass,Eagle,68347
Dawson,Eddyville,68834
Clay,Edgar,68935
Furnas,Edison,68936
Howard,Elba,68835
Antelope,Elgin,68636
Johnson,Elk Creek,68348
Douglas,Elkhorn,68022
Sheridan,Ellsworth,69340
Buffalo,Elm Creek,68836
Cass,Elmwood,68349
Perkins,Elsie,69134
Cherry,Elsmere,69135
Gosper,Elwood,68937
Valley,Elyria,68837
Dakota,Emerson,68733
Holt,Emmet,68734
Chase,Enders,69027
Jefferson,Endicott,68350
Wheeler,Ericson,68637
Frontier,Eustis,69028
Holt,Ewing,68735
Fillmore,Exeter,68351
Jefferson,Fairbury,68352
Clay,Fairfield,68938
Fillmore,Fairmont,68354
Richardson,Falls City,68355
Dawson,Farnam,69029
Howard,Farwell,68838
Gage,Filley,68357
Lancaster,Firth,68358
Cedar,Fordyce,68736
Washington,Fort Calhoun,68023
Pierce,Foster,68737
Franklin,Franklin,68939
Dodge,Fremont,68025
,Fremont,68026
Saline,Friend,68359
Nance,Fullerton,68638
Phelps,Funk,68940
Seward,Garland,68360
Fillmore,Geneva,68361
Nance,Genoa,68640
Scotts Bluff,Gering,69341
Buffalo,Gibbon,68840
,Gilead,68362
Hamilton,Giltner,68841
Clay,Glenvil,68941
,Goehner,68364
Sheridan,Gordon,69343
Dawson,Gothenburg,69138
Fillmore,Grafton,68365
Hall,Grand Island,68801
,Grand Island,68802
Hall,Grand Island,68803
Perkins,Grant,69140
Greeley,Greeley,68842
Cass,Greenwood,68366
York,Gresham,68367
Sarpy,Gretna,68028
Webster,Guide Rock,68942
Cheyenne,Gurley,69141
,Hadar,68738
Dundy,Haigler,69030
Lancaster,Hallam,68368
Thomas,Halsey,69142
Hayes,Hamlet,69031
Hamilton,Hampton,68843
Nuckolls,Hardy,68943
Banner,Harrisburg,69345
Sioux,Harrison,69346
Cedar,Hartington,68739
Clay,Harvard,68944
Adams,Hastings,68901
,Hastings,68902
Sheridan,Hay Springs,69347
Hayes,Hayes Center,69032
Sherman,Hazard,68844
Kearney,Heartwell,68945
Thayer,Hebron,68370
Box Butte,Hemingford,69348
Dawes,Hemingford,69354
York,Henderson,68371
Furnas,Hendley,68946
Washington,Herman,68029
Lincoln,Hershey,69143
Lancaster,Hickman,68372
Franklin,Hildreth,68947
Furnas,Holbrook,68948
Phelps,Holdrege,68949
Gage,Holmesville,68374
Adams,Holstein,68950
,Homer,68030
Dodge,Hooper,68031
Hamilton,Hordville,68846
Wayne,Hoskins,68740
Colfax,Howells,68641
,Hubbard,68741
Thayer,Hubbell,68375
Richardson,Humboldt,68376
Platte,Humphrey,68642
Grant,Hyannis,69350
Chase,Imperial,69033
Webster,Inavale,68952
Red Willow,Indianola,69034
Clay,Inland,68954
Holt,Inman,68742
Saunders,Ithaca,68033
Dakota,Jackson,68743
Jefferson,Jansen,68377
Nemaha,Johnson,68378
Brown,Johnstown,69214
Adams,Juniata,68955
Buffalo,Kearney,68847
,Kearney,68848
Buffalo,Kearney,68849
Adams,Kenesaw,68956
Washington,Kennard,68034
Keith,Keystone,69144
Cherry,Kilgore,69216
Kimball,Kimball,69145
Sheridan,Lakeside,69351
Chase,Lamar,69035
Cedar,Laurel,68745
Nuckolls,Lawrence,68957
Red Willow,Lebanon,69036
Colfax,Leigh,68643
Keith,Lemoyne,69146
,Leshara,68035
Garden,Lewellen,69147
,Lewiston,68380
Dawson,Lexington,68850
Gage,Liberty,68381
,Lincoln,68501
Lancaster,Lincoln,68502
Lancaster,Lincoln,68503
Lancaster,Lincoln,68504
Lancaster,Lincoln,68505
Lancaster,Lincoln,68506
Lancaster,Lincoln,68507
Lancaster,Lincoln,68508
Lancaster,Lincoln,68509
Lancaster,Lincoln,68510
Lancaster,Lincoln,68512
Lancaster,Lincoln,68514
Lancaster,Lincoln,68516
Lancaster,Lincoln,68517
Lancaster,Lincoln,68520
Lancaster,Lincoln,68521
Lancaster,Lincoln,68522
Lancaster,Lincoln,68523
Lancaster,Lincoln,68524
Lancaster,Lincoln,68526
Lancaster,Lincoln,68527
Lancaster,Lincoln,68528
Lancaster,Lincoln,68529
Lancaster,Lincoln,68531
Lancaster,Lincoln,68532
,Lincoln,68542
Lancaster,Lincoln,68544
Lancaster,Lincoln,68572
Lancaster,Lincoln,68583
Lancaster,Lincoln,68588
Platte,Lindsay,68644
,Linwood,68036
Garden,Lisco,69148
Sherman,Litchfield,68852
Cheyenne,Lodgepole,69149
Brown,Long Pine,69217
Phelps,Loomis,68958
,Lorton,68382
Cass,Louisville,68037
Sherman,Loup City,68853
Scotts Bluff,Lyman,69349
Scotts Bluff,Lyman,69352
Boyd,Lynch,68746
Burt,Lyons,68038
Thurston,Macy,68039
Madison,Madison,68748
Perkins,Madrid,69150
,Magnet,68749
Lancaster,Malcolm,68402
Saunders,Malmo,68040
,Manley,68403
Hamilton,Marquette,68854
Lancaster,Martell,68404
,Maskell,68751
Custer,Mason City,68855
Dundy,Max,69037
Lincoln,Maxwell,69151
Frontier,Maywood,69038
Red Willow,Mc Cook,69001
York,Mc Cool Junction,68401
Pierce,Mc Lean,68747
Scotts Bluff,Mcgrew,69353
Saunders,Mead,68041
Madison,Meadow Grove,68752
Scotts Bluff,Melbeta,69355
,Memphis,68042
Custer,Merna,68856
Cherry,Merriman,69218
Seward,Milford,68405
Buffalo,Miller,68858
Fillmore,Milligan,68406
Keya Paha,Mills,68753
Scotts Bluff,Minatare,69356
Kearney,Minden,68959
Scotts Bluff,Mitchell,69357
Platte,Monroe,68647
Frontier,Moorefield,69039
Scotts Bluff,Morrill,69358
Saunders,Morse Bluff,68648
Hooker,Mullen,69152
Cass,Murdock,68407
Cass,Murray,68409
Boyd,Naper,68755
Franklin,Naponee,68960
Otoe,Nebraska City,68410
Cass,Nehawka,68413
Antelope,Neligh,68756
Nuckolls,Nelson,68961
Nemaha,Nemaha,68414
Cherry,Nenzel,69219
Dixon,Newcastle,68757
Madison,Newman Grove,68758
Keya Paha,Newport,68759
Dodge,Nickerson,68044
Knox,Niobrara,68760
Madison,Norfolk,68701
,Norfolk,68702
,Norman,68963
Dodge,North Bend,68649
Colfax,North Bend,68659
Valley,North Loup,68859
Lincoln,North Platte,69101
,North Platte,69103
Nuckolls,Oak,68964
Antelope,Oakdale,68761
Burt,Oakland,68045
Cedar,Obert,68762
Custer,Oconto,68860
Gage,Odell,68415
,Odessa,68861
Keith,Ogallala,69153
Fillmore,Ohiowa,68416
Pottawattamie,Omaha,51510
Sarpy,Omaha,68046
Douglas,Omaha,68101
Douglas,Omaha,68102
Douglas,Omaha,68103
Douglas,Omaha,68104
Douglas,Omaha,68105
Douglas,Omaha,68106
,Omaha,68107
Douglas,Omaha,68108
Douglas,Omaha,68109
Douglas,Omaha,68110
Douglas,Omaha,68111
Douglas,Omaha,68112
Sarpy,Omaha,68113
Douglas,Omaha,68114
Douglas,Omaha,68116
Douglas,Omaha,68117
Douglas,Omaha,68118
Douglas,Omaha,68119
Douglas,Omaha,68120
Douglas,Omaha,68122
Sarpy,Omaha,68123
Douglas,Omaha,68124
Douglas,Omaha,68127
Sarpy,Omaha,68128
Douglas,Omaha,68130
Douglas,Omaha,68131
Douglas,Omaha,68132
Sarpy,Omaha,68133
Douglas,Omaha,68134
Sarpy,Omaha,68135
Sarpy,Omaha,68136
Douglas,Omaha,68137
Sarpy,Omaha,68138
,Omaha,68139
Douglas,Omaha,68142
Douglas,Omaha,68144
,Omaha,68145
Sarpy,Omaha,68147
Douglas,Omaha,68152
Douglas,Omaha,68154
Douglas,Omaha,68155
Sarpy,Omaha,68157
Douglas,Omaha,68164
Douglas,Omaha,68172
Douglas,Omaha,68175
Douglas,Omaha,68176
Douglas,Omaha,68178
Douglas,Omaha,68179
Douglas,Omaha,68180
Douglas,Omaha,68181
Douglas,Omaha,68182
Douglas,Omaha,68183
,Omaha,68198
Holt,Oneill,68763
Clay,Ong,68452
Antelope,Orchard,68764
Valley,Ord,68862
Harlan,Orleans,68966
Polk,Osceola,68651
Garden,Oshkosh,69154
,Oshkosh,69190
Pierce,Osmond,68765
Otoe,Otoe,68417
Dawson,Overton,68863
Furnas,Oxford,68967
Holt,Page,68766
Hitchcock,Palisade,69040
Merrick,Palmer,68864
Otoe,Palmyra,68418
,Panama,68419
Dundy,Parks,69041
Pawnee,Pawnee City,68420
Keith,Paxton,69155
Thurston,Pender,68047
Nemaha,Peru,68421
Boone,Petersburg,68652
Hamilton,Phillips,68865
Gage,Pickrell,68422
Pierce,Pierce,68767
Stanton,Pilger,68768
Antelope,Plainview,68769
Platte,Platte Center,68653
Cass,Plattsmouth,68048
Seward,Pleasant Dale,68423
Buffalo,Pleasanton,68866
Jefferson,Plymouth,68424
Polk,Polk,68654
Dixon,Ponca,68770
Cheyenne,Potter,69156
Saunders,Prague,68050
Boone,Primrose,68655
Adams,Prosser,68868
Blaine,Purdum,69157
,Ragan,68969
Cedar,Randolph,68771
Buffalo,Ravenna,68869
Lancaster,Raymond,68428
Webster,Red Cloud,68970
Harlan,Republican City,68971
Jefferson,Reynolds,68429
,Richfield,68054
Butler,Rising City,68658
Buffalo,Riverdale,68870
Franklin,Riverton,68972
Lancaster,Roca,68430
Sherman,Rockville,68871
Thurston,Rosalie,68055
Adams,Roseland,68973
Antelope,Royal,68773
Richardson,Rulo,68431
Sheridan,Rushville,69360
Nuckolls,Ruskin,68974
Boone,Saint Edward,68660
Cedar,Saint Helena,68774
Howard,Saint Libory,68872
Howard,Saint Paul,68873
Richardson,Salem,68433
Custer,Sargent,68874
Clay,Saronville,68975
Colfax,Schuyler,68661
Greeley,Scotia,68875
Scotts Bluff,Scottsbluff,69361
,Scottsbluff,69363
Dodge,Scribner,68057
Thomas,Seneca,69161
Seward,Seward,68434
Polk,Shelby,68662
Buffalo,Shelton,68876
Fillmore,Shickley,68436
Richardson,Shubert,68437
Cheyenne,Sidney,69160
Cheyenne,Sidney,69162
Merrick,Silver Creek,68663
Gosper,Smithfield,68976
,Snyder,68664
,South Bend,68058
Dakota,South Sioux City,68776
Greeley,Spalding,68665
Cherry,Sparks Ne,69220
Boyd,Spencer,68777
,Sprague,68438
Sarpy,Springfield,68059
Keya Paha,Springview,68778
,St Columbans,68056
Harlan,Stamford,68977
Stanton,Stanton,68779
Seward,Staplehurst,68439
Logan,Stapleton,69163
Jefferson,Steele City,68440
Pawnee,Steinauer,68441
Richardson,Stella,68442
Johnson,Sterling,68443
Frontier,Stockville,69042
Fillmore,Strang,68444
Hitchcock,Stratton,69043
Polk,Stromsburg,68666
Holt,Stuart,68780
Dawson,Sumner,68878
Nuckolls,Superior,68978
Butler,Surprise,68667
Lincoln,Sutherland,69165
Clay,Sutton,68979
Saline,Swanton,68445
Otoe,Syracuse,68446
Pawnee,Table Rock,68447
Otoe,Talmage,68448
Loup,Taylor,68879
Johnson,Tecumseh,68450
Burt,Tekamah,68061
Thomas,Thedford,69166
Thurston,Thurston,68062
Antelope,Tilden,68781
Saline,Tobias,68453
Hitchcock,Trenton,69044
Clay,Trumbull,68980
Mcpherson,Tryon,69167
,Uehling,68063
Butler,Ulysses,68669
Otoe,Unadilla,68454
Cass,Union,68455
Franklin,Upland,68981
Seward,Utica,68456
Cherry,Valentine,69201
Douglas,Valley,68064
Saunders,Valparaiso,68065
Perkins,Venango,69168
Knox,Verdigre,68783
Richardson,Verdon,68457
Gage,Virginia,68458
York,Waco,68460
Saunders,Wahoo,68066
Dixon,Wakefield,68784
Lincoln,Wallace,69169
Thurston,Walthill,68067
Lancaster,Walton,68461
,Washington,68068
Dixon,Waterbury,68785
Douglas,Waterloo,68069
Chase,Wauneta,69045
Knox,Wausa,68786
Lancaster,Waverly,68462
Wayne,Wayne,68787
Cass,Weeping Water,68463
Custer,Weissert,68880
Lincoln,Wellfleet,69170
Cuming,West Point,68788
Saline,Western,68464
Custer,Westerville,68881
Saunders,Weston,68070
Sheridan,Whiteclay,69365
Grant,Whitman,69366
Dawes,Whitney,69367
Saline,Wilber,68465
Kearney,Wilcox,68982
Dawson,Willow Island,69171
Furnas,Wilsonville,69046
Thurston,Winnebago,68071
Knox,Winnetoon,68789
Wayne,Winside,68790
,Winslow,68072
Cuming,Wisner,68791
Greeley,Wolbach,68882
Cherry,Wood Lake,69221
Hall,Wood River,68883
Gage,Wymore,68466
Cedar,Wynot,68792
York,York,68467
Saunders,Yutan,68073
