County,City,ZIP
Kingfisher,Kingfisher,73750
Kingfisher,Hennessey,73742
Kingfisher,Okarche,73762
Kingfisher,Dover,73734
Kingfisher,Loyal,73756
Kiowa,Hobart,73651
Kiowa,Mountain View,73062
Kiowa,Snyder,73566
Kiowa,Roosevelt,73564
Latimer,Wilburton,74578
Latimer,Red Oak,74563
Le Flore,Poteau,74953
Le Flore,Heavener,74937
Le Flore,Spiro,74959
Le Flore,Wister,74966
Le Flore,Pocola,74902
Le Flore,Howe,74940
Le Flore,Panama,74951
Le Flore,Bokoshe,74930
Le Flore,Shady Point,74956
Le Flore,Talihina,74571
Le Flore,Fanshawe,74936
Le Flore,Hodgen,74939
Lincoln,Chandler,74834
Lincoln,Prague,74864
Lincoln,Stroud,74079
Lincoln,Wellston,74881
Lincoln,Davenport,74026
Lincoln,Meeker,74855
Lincoln,Tryon,74875
Lincoln,Carney,74832
Lincoln,Agra,74824
Logan,Guthrie,73044
Logan,Crescent,73028
Logan,Coyle,73027
Logan,Mulhall,73063
Logan,Langston,73050
Love,Marietta,73448
Love,Thackerville,73459
McClain,Purcell,73080
McClain,Newcastle,73065
McClain,Blanchard,73010
McClain,Washington,73093
McClain,Goldsby,73093
McClain,Wayne,73095
McClain,Dibble,73031
McCurtain,Idabel,74745
McCurtain,Broken Bow,74728
McCurtain,Valliant,74764
McCurtain,Wright City,74766
McCurtain,Haworth,74740
McIntosh,Eufaula,74432
McIntosh,Checotah,74426
Major,Fairview,73737
Major,Ringwood,73768
Major,Cleo Springs,73729
Major,Ames,73718
Marshall,Madill,73446
Marshall,Kingston,73439
Mayes,Pryor Creek,74361
Mayes,Chouteau,74337
Mayes,Locust Grove,74352
Mayes,Salina,74365
Mayes,Adair,74330
Murray,Sulphur,73086
Murray,Davis,73030
Muskogee,Muskogee,74401
Muskogee,Fort Gibson,74434
Muskogee,Haskell,74436
Muskogee,Braggs,74423
Muskogee,Oktaha,74450
Muskogee,Porum,74455
Muskogee,Boynton,74422
Muskogee,Warner,74469
Noble,Perry,73077
Noble,Billings,74630
Nowata,Nowata,74048
Nowata,Delaware,74027
Okfuskee,Okemah,74859
Okfuskee,Weleetka,74880
Okfuskee,Castle,74833
Oklahoma,Oklahoma City,73101
Oklahoma,Edmond,73003
Oklahoma,Midwest City,73110
Oklahoma,Del City,73115
Oklahoma,Bethany,73008
Oklahoma,Warr Acres,73122
Oklahoma,The Village,73120
Oklahoma,Nichols Hills,73116
Oklahoma,Spencer,73084
Oklahoma,Jones,73049
Oklahoma,Luther,73054
Oklahoma,Arcadia,73007
Oklahoma,Harrah,73045
Oklahoma,Choctaw,73020
Oklahoma,Valley Brook,73149
Oklahoma,Forest Park,73121
Oklahoma,Nichols Hills,73120
Oklahoma,Smith Village,73159
Oklahoma,Lake Aluma,73121
Okmulgee,Okmulgee,74447
Okmulgee,Henryetta,74437
Okmulgee,Morris,74445
Okmulgee,Beggs,74421
Okmulgee,Schulter,74460
Okmulgee,Dewar,74431
Okmulgee,Wilson,74457
Osage,Pawhuska,74056
Osage,Hominy,74035
Osage,Barnsdall,74002
Osage,Fairfax,74637
Osage,Skiatook,74070
Osage,Wynona,74084
Osage,Shidler,74652
Ottawa,Miami,74354
Ottawa,Commerce,74339
Ottawa,Fairland,74343
Ottawa,Picher,74360
Ottawa,Wyandotte,74370
Ottawa,Quapaw,74363
Ottawa,Afton,74331
Pawnee,Pawnee,74058
Pawnee,Cleveland,74020
Pawnee,Jennings,74038
Payne,Stillwater,74074
Payne,Cushing,74023
Payne,Perkins,74059
Payne,Ripley,74062
Payne,Glencoe,74032
Pittsburg,McAlester,74501
Pittsburg,Hartshorne,74547
Pittsburg,Krebs,74554
Pittsburg,Crowder,74430
Pittsburg,Canadian,74425
Pittsburg,Blanco,74528
Pittsburg,Haileyville,74546
Pittsburg,Kiowa,74553
Pontotoc,Ada,74820
Pontotoc,Fitzhugh,74843
Pontotoc,Francis,74844
Pontotoc,Roff,74865
Pottawatomie,Shawnee,74801
Pottawatomie,Tecumseh,74873
Pottawatomie,Bethel Acres,74820
Pottawatomie,McLoud,74851
Pottawatomie,Maud,74854
Pottawatomie,Earlsboro,74840
Pottawatomie,Asher,74826
Pottawatomie,Macomb,74852
Pottawatomie,Wanette,74878
Pottawatomie,St. Louis,74866
Pushmataha,Antlers,74523
Pushmataha,Clayton,74536
Roger Mills,Cheyenne,73628
Roger Mills,Hammon,73650
Roger Mills,Reydon,73660
Rogers,Claremore,74017
Rogers,Catoosa,74015
Rogers,Verdigris,74019
Rogers,Oologah,74053
Rogers,Inola,74036
Rogers,Chelsea,74016
Rogers,Foyil,74031
Rogers,Talala,74080
Seminole,Seminole,74868
Seminole,Wewoka,74884
Seminole,Bowlegs,74830
Seminole,Konawa,74849
Seminole,Maud,74854
Seminole,Sasakwa,74867
Sequoyah,Sallisaw,74955
Sequoyah,Muldrow,74948
Sequoyah,Roland,74954
Sequoyah,Gore,74435
Sequoyah,Vian,74962
Sequoyah,Gans,74936
Sequoyah,Marble City,74945
Stephens,Duncan,73533
Stephens,Marlow,73055
Stephens,Velma,73491
Stephens,Comanche,73529
Stephens,Bray,73012
Texas,Guymon,73942
Texas,Hooker,73945
Texas,Goodwell,73939
Texas,Texhoma,73949
Texas,Hardesty,73944
Tillman,Frederick,73542
Tillman,Davidson,73530
Tillman,Tipton,73570
Tillman,Grandfield,73546
Tillman,Loveland,73553
Tillman,Hollister,73551
Tulsa,Tulsa,74101
Tulsa,Broken Arrow,74011
Tulsa,Owasso,74055
Tulsa,Bixby,74008
Tulsa,Sand Springs,74063
Tulsa,Jenks,74037
Tulsa,Glenpool,74033
Tulsa,Collinsville,74021
Tulsa,Skiatook,74070
Tulsa,Sperry,74073
Tulsa,Turley,74126
Wagoner,Wagoner,74467
Wagoner,Coweta,74429
Wagoner,Porter,74454
Wagoner,Okay,74446
Wagoner,Tullahassee,74472
Washington,Bartlesville,74003
Washington,Dewey,74029
Washington,Copan,74022
Washington,Ramona,74061
Washington,Ochelata,74051
Washita,Cordell,73632
Washita,Burns Flat,73624
Washita,Bessie,73622
Washita,Canute,73626
Washita,Dill City,73641
Washita,Sentinel,73664
Woods,Alva,73717
Woods,Waynoka,73860
Woods,Freedom,73842
Woods,Capron,73717
Woodward,Woodward,73801
Woodward,Mooreland,73852
Woodward,Fort Supply,73841
Woodward,Mutual,73853
Woodward,Sharon,73857
